Home Team,Away Team,league_x,pred_x,HT_results,AT_results,Home Team points bm,Away Team points bm,difference of points bm,Home Team playing winning ,Away Team playing winning ,Home Team total goals scored bm,Away Team total goals scored bm,Home Team total goals conceeded bm,Away Team total goals conceeded bm,Home Team difference of goals bm,Away Team difference of goals bm,Home Team mean rating bm,Away Team mean rating bm,Home Team possession bm,Away Team possession bm,Home Team total shots bm,Away Team total shots bm,Home Team accuracy shots bm,Away Team accuracy shots bm,Home Team blocked shots by defense bm,Away Team blocked shots by defense bm,Home Team blocked shots by goalkeeper bm,Away Team blocked shots by goalkeeper bm,Home Team defense srength,Away Team defense strength,Home Team goals may be scored,Away Team goals may be scored,Home Team defeat proba,Home Team null proba,Home Team winning proba,Away Team defeat proba,Away Team null proba,Away Team winning proba,playing winning  diff,total goals scored bm diff,total goals conceeded bm diff,difference of goals bm diff,mean rating bm diff,possession bm diff,total shots bm diff,accuracy shots bm diff,blocked shots by defense bm diff,blocked shots by goalkeeper bm diff,defense srength diff,goals may be scored diff,pred_y
MAN UTD,SHEFFIELD UTD,english,"[0.6949031367041733, 0.17160541504338253, 0.13349144825244433]","['lose', 'lose', 'draw', 'lose', 'win', 'draw', 'win', 'win', 'win', 'lose', 'win', 'draw', 'win', 'win', 'win', 'win', 'lose', 'lose', 'draw']","['lose', 'lose', 'draw', 'lose', 'lose', 'lose', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'win']",40,5,35,4,0,36,10,25,32,11,-1,6.826544952392577,5.756777954101563,45.189449310302734,50.830013275146484,11.710693359375,13.595462799072266,0.43860854971760244,0.308746858379245,0.31438923180979683,0.43654865025578876,0.8796796162923177,0.5967760721842448,17.187376420479268,20.365076723508537,0,0,0.5205479452054794,0.24603174603174602,0.3287671232876712,0.3492063492063492,0.1506849315068493,0.40476190476190477,-4,-26,7,-12,-1.0697669982910147,5.64056396484375,1.8847694396972656,-0.12986169133835745,0.12215941844599193,-0.28290354410807295,3.177700303029269,0,"[0.6949031367041733, 0.17160541504338253, 0.13349144825244433]"
EVERTON,LEICESTER CITY,english,"[0.31420040182594455, 0.3413434726454723, 0.34445612552858307]","['win', 'win', 'draw', 'lose', 'lose', 'win', 'win', 'lose', 'lose', 'draw', 'lose', 'lose', 'win', 'lose', 'draw', 'draw', 'lose', 'lose', 'win']","['win', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'draw', 'win', 'win', 'lose', 'win', 'lose', 'win', 'lose', 'win', 'win', 'lose', 'lose']",33,38,-5,4,7,29,35,24,21,5,30,6.414345550537109,6.936310195922852,45.08924102783203,47.621273040771484,10.717132568359375,12.984561920166016,0.40811689708017007,0.4102329924193884,0.15594164806165037,0.11691863720358162,0.8558656601678758,0.8542640490409655,17.7243766898755,20.181257646065205,0,0,0.4745762711864407,0.25263157894736843,0.23728813559322035,0.28421052631578947,0.288135593220339,0.4631578947368421,3,6,-3,25,0.5219646453857427,2.532032012939453,2.2674293518066406,0.0021160953392183046,-0.03902301085806875,-0.0016016111269102629,2.456880956189707,0,"[0.31420040182594455, 0.3413434726454723, 0.34445612552858307]"
TOTTENHAM,LIVERPOOL,english,"[0.5380791926266412, 0.22720175866978068, 0.2347190487035781]","['lose', 'draw', 'draw', 'win', 'win', 'win', 'lose', 'draw', 'win', 'lose', 'lose', 'win', 'win', 'win', 'win', 'lose', 'win', 'win', 'lose']","['win', 'win', 'win', 'win', 'win', 'win', 'win', 'draw', 'lose', 'draw', 'lose', 'lose', 'lose', 'lose', 'lose', 'win', 'draw', 'win', 'win']",36,34,2,4,2,35,37,17,22,18,19,7.139266204833984,6.167118072509766,52.334556579589844,68.51021194458008,13.1429443359375,19.037025451660156,0.3573385049254741,0.19532377059932637,0.3083099396599336,0.40499156400039793,0.869051236404485,0.8801820928400212,18.68253836175427,11.374752840958536,0,0,0.2283464566929134,0.2,0.48031496062992124,0.4588235294117647,0.29133858267716534,0.3411764705882353,-2,2,5,1,-0.972148132324218,16.175655364990234,5.894081115722656,-0.1620147343261477,0.09668162434046434,0.01113085643553624,-7.307785520795733,0,"[0.5380791926266412, 0.22720175866978068, 0.2347190487035781]"
EVERTON,NEWCASTLE,english,"[0.6099570131339838, 0.24030620159788282, 0.14973678526813347]","['win', 'win', 'draw', 'lose', 'lose', 'win', 'win', 'lose', 'lose', 'draw', 'lose', 'lose', 'win', 'lose', 'draw', 'draw', 'lose', 'lose', 'win', 'win']","['lose', 'win', 'lose', 'win', 'lose', 'win', 'draw', 'draw', 'lose', 'lose', 'lose', 'win', 'draw', 'draw', 'draw', 'win', 'lose', 'lose', 'win', 'win']",34,19,15,4,2,30,19,25,34,5,14,6.3571727752685545,5.510989570617676,40.044620513916016,38.33089637756348,9.358566284179688,13.845308303833008,0.32905844854008504,0.2663217800520199,0.20297082403082517,0.2724433271399824,0.8279328300839379,0.291700199672154,17.61218834493775,18.201354603166692,0,0,0.3055555555555556,0.2765957446808511,0.4305555555555556,0.3723404255319149,0.2638888888888889,0.35106382978723405,-2,-11,9,9,-0.8461832046508784,-1.713724136352539,4.48674201965332,-0.06273666848806514,0.06947250310915726,-0.5362326304117839,0.5891662582289428,0,"[0.6099570131339838, 0.24030620159788282, 0.14973678526813347]"
CRYSTAL PALACE,WOLVES,english,"[0.36691388446748247, 0.29819552314604936, 0.3348905923864682]","['win', 'lose', 'draw', 'win', 'lose', 'draw', 'lose', 'draw', 'win', 'lose', 'win', 'lose', 'draw', 'win', 'draw', 'lose', 'lose', 'win', 'lose', 'win']","['lose', 'win', 'draw', 'win', 'draw', 'lose', 'win', 'draw', 'lose', 'lose', 'win', 'draw', 'win', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'win']",23,23,0,3,3,24,21,36,29,-12,33,5.719745063781739,6.095455169677734,43.25429916381836,40.02983474731445,6.021718978881836,10.732534408569336,0.32056223397938255,0.1471228484121746,0.1925422631724321,0.13849867179180708,0.5942967324029831,0.696905753726051,17.99614545737859,18.264879726048093,0,0,0.4696969696969697,0.24603174603174602,0.29545454545454547,0.3492063492063492,0.23484848484848486,0.40476190476190477,0,-3,-7,45,0.37571010589599574,-3.2244644165039062,4.7108154296875,-0.17343938556720795,-0.054043591380625006,0.10260902132306793,0.2687342686695047,0,"[0.36691388446748247, 0.29819552314604936, 0.3348905923864682]"
MAN CITY,SHEFFIELD UTD,english,"[0.8064103226139975, 0.13202002005829452, 0.061569657327707965]","['win', 'lose', 'win', 'draw', 'win', 'win', 'draw', 'win', 'win', 'win', 'win', 'win', 'win', 'lose', 'win', 'lose', 'win', 'lose', 'win', 'win']","['lose', 'lose', 'draw', 'lose', 'lose', 'lose', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'win', 'lose']",44,8,36,7,1,39,12,14,33,25,-13,8.496895027160644,6.528388977050781,72.60055160522461,37.41500663757324,16.28499984741211,9.297731399536133,0.4054349509028715,0.4543734291896225,0.36924477678757295,0.3182743251278944,0.6989129384358723,0.6733880360921224,19.316475413914304,16.171844105119817,0,0,0.39090909090909093,0.24161073825503357,0.38181818181818183,0.3221476510067114,0.22727272727272727,0.436241610738255,-6,-27,19,-38,-1.9685060501098626,-35.18554496765137,-6.987268447875977,0.048938478286750964,-0.05097045165967856,-0.025524902343749933,-3.1446313087944873,0,"[0.8064103226139975, 0.13202002005829452, 0.061569657327707965]"
WEST BROM,FULHAM,english,"[0.3356587299869475, 0.31734244240272524, 0.3469988276103273]","['lose', 'draw', 'draw', 'lose', 'win', 'lose', 'lose', 'lose', 'lose', 'lose', 'draw', 'draw', 'win', 'draw', 'lose', 'win', 'draw', 'lose', 'lose', 'lose']","['lose', 'lose', 'lose', 'win', 'lose', 'draw', 'draw', 'draw', 'lose', 'lose', 'lose', 'draw', 'win', 'lose', 'lose', 'lose', 'lose', 'lose', 'lose', 'lose']",11,14,-3,1,1,15,16,48,28,-33,49,5.22693748474121,6.166269683837891,28.17081069946289,43.55751991271973,6.4648284912109375,10.283056259155273,0.32457821059739,0.3165537693217614,0.19557789791112384,0.2129900722819119,0.4588023412795294,0.8797787893386114,18.13295082782861,19.355381261644652,0,0,0.5,0.21271393643031786,0.23255813953488372,0.20048899755501223,0.26744186046511625,0.58679706601467,0,1,-20,82,0.9393321990966808,15.386709213256836,3.818227767944336,-0.008024441275628624,0.01741217437078807,0.420976448059082,1.2224304338160437,0,"[0.3356587299869475, 0.31734244240272524, 0.3469988276103273]"
ARSENAL,MAN UTD,english,"[0.42185494625915076, 0.3354527846703594, 0.24269226907048985]","['win', 'win', 'lose', 'lose', 'lose', 'lose', 'draw', 'win', 'draw', 'win', 'draw', 'win', 'lose', 'win', 'lose', 'draw', 'lose', 'win', 'win', 'win']","['lose', 'lose', 'draw', 'lose', 'win', 'draw', 'win', 'win', 'win', 'lose', 'win', 'draw', 'win', 'win', 'win', 'win', 'lose', 'lose', 'draw', 'win']",30,40,-10,4,8,26,37,20,27,6,31,7.377559089660645,6.313272476196289,52.77061080932617,60.59472465515137,12.959434509277344,13.8553466796875,0.45371847850313884,0.3443042748588012,0.08043981749654967,0.3759446159048984,0.8837689399719239,0.6065064748128255,13.71015720575815,15.843688210239634,0,0,0.25925925925925924,0.39344262295081966,0.5092592592592593,0.16393442622950818,0.23148148148148148,0.4426229508196721,4,11,7,25,-1.0642866134643558,7.824113845825195,0.8959121704101562,-0.10941420364433763,0.29550479840834876,-0.27726246515909836,2.1335310044814833,0,"[0.42185494625915076, 0.3354527846703594, 0.24269226907048985]"
SOUTHAMPTON,ASTON VILLA,english,"[0.35893629821093437, 0.2903554680971235, 0.3507082336919421]","['lose', 'win', 'win', 'win', 'lose', 'win', 'lose', 'draw', 'win', 'lose', 'lose', 'lose', 'draw', 'lose', 'win', 'win', 'draw', 'win', 'lose', 'lose']","['win', 'win', 'lose', 'lose', 'lose', 'win', 'draw', 'win', 'lose', 'draw', 'lose', 'win', 'lose', 'draw', 'win', 'lose', 'draw', 'lose', 'win', 'lose']",29,30,-1,5,5,27,33,27,23,0,33,5.716340065002441,5.835122680664062,54.31782341003418,57.51072883605957,11.031183242797852,15.136316299438477,0.38802205762292585,0.37251454738297046,0.15153688423799508,0.2719205085844474,0.5413912848820761,0.5958031972249349,15.420314411516301,21.112218862515874,0,0,0.40229885057471265,0.25806451612903225,0.3333333333333333,0.3118279569892473,0.26436781609195403,0.43010752688172044,0,6,-4,33,0.11878261566162074,3.1929054260253906,4.105133056640625,-0.015507510239955391,0.1203836243464523,0.054411912342858804,5.691904450999573,0,"[0.35893629821093437, 0.2903554680971235, 0.3507082336919421]"
CHELSEA,BURNLEY,english,"[0.6953799328233583, 0.21080262579321823, 0.09381744138342353]","['lose', 'win', 'draw', 'win', 'draw', 'win', 'win', 'draw', 'lose', 'draw', 'win', 'win', 'draw', 'win', 'lose', 'draw', 'win', 'lose', 'win', 'win']","['lose', 'lose', 'lose', 'lose', 'win', 'draw', 'win', 'win', 'draw', 'win', 'lose', 'draw', 'draw', 'draw', 'draw', 'lose', 'lose', 'lose', 'lose', 'lose']",30,23,7,4,2,33,14,23,25,10,4,6.518462181091309,5.836169242858887,72.19730186462402,41.61717414855957,14.926740646362305,9.262210845947266,0.3527273382085516,0.4389065770148066,0.30166074446781344,0.2314077533645071,0.3940604073660714,0.809546134585426,14.529759452096187,23.72443772503175,0,0,0.37662337662337664,0.21271393643031786,0.36363636363636365,0.20048899755501223,0.2597402597402597,0.58679706601467,-2,-19,2,-6,-0.6822929382324219,-30.580127716064453,-5.664529800415039,0.086179238806255,-0.07025299110330632,0.4154857272193546,9.194678272935562,0,"[0.6953799328233583, 0.21080262579321823, 0.09381744138342353]"
LEICESTER CITY,LEEDS UTD,english,"[0.5705420419924753, 0.2747399384558773, 0.15471801955164743]","['win', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'draw', 'win', 'win', 'lose', 'win', 'lose', 'win', 'lose', 'win', 'win', 'lose', 'lose', 'win']","['win', 'draw', 'lose', 'lose', 'draw', 'lose', 'win', 'win', 'win', 'lose', 'lose', 'win', 'lose', 'draw', 'win', 'draw', 'draw', 'win', 'win', 'lose']",39,29,10,5,5,36,35,22,35,14,21,6.918155097961426,6.688253021240234,56.31063652038574,59.49570846557617,15.492280960083008,9.643360137939453,0.3440053850985831,0.30315182704088045,0.3362370963795686,0.270775676546265,0.6771320245204828,0.7420086724417551,18.306094172468875,20.850677301583346,0,0,0.3673469387755102,0.21212121212121213,0.35714285714285715,0.36363636363636365,0.2755102040816326,0.42424242424242425,0,-1,13,7,-0.22990207672119212,3.1850719451904297,-5.848920822143555,-0.04085355805770263,-0.06546141983330361,0.06487664792127223,2.5445831291144714,0,"[0.5705420419924753, 0.2747399384558773, 0.15471801955164743]"
WEST HAM,LIVERPOOL,english,"[0.24744807096487967, 0.30588069338158647, 0.44667123565353384]","['lose', 'win', 'draw', 'win', 'win', 'lose', 'draw', 'draw', 'win', 'win', 'lose', 'win', 'win', 'win', 'draw', 'win', 'lose', 'lose', 'win', 'lose']","['win', 'win', 'win', 'win', 'win', 'win', 'win', 'draw', 'lose', 'draw', 'lose', 'lose', 'lose', 'lose', 'lose', 'win', 'draw', 'win', 'win', 'win']",35,37,-2,5,3,30,40,24,23,6,34,6.886128234863282,6.983559036254883,46.69509315490723,59.25510597229004,15.287710189819336,16.518512725830078,0.3729583143998456,0.3476618852996632,0.2510081653296189,0.23821006771448466,0.5901645660400391,0.6900910464200106,16.248072728689294,13.795634590438567,0,0,0.39669421487603307,0.23923444976076555,0.3305785123966942,0.5311004784688995,0.2727272727272727,0.22966507177033493,-2,10,-1,28,0.09743080139160121,12.560012817382812,1.2308025360107422,-0.025296429100182427,-0.01279809761513423,0.09992648037997154,-2.452438138250727,0,"[0.24744807096487967, 0.30588069338158647, 0.44667123565353384]"
BRIGHTON,TOTTENHAM,english,"[0.349995076120886, 0.2793251946592744, 0.3706797292198395]","['lose', 'lose', 'draw', 'draw', 'draw', 'lose', 'draw', 'lose', 'draw', 'draw', 'win', 'draw', 'lose', 'lose', 'win', 'draw', 'win', 'draw', 'win', 'win']","['lose', 'draw', 'draw', 'win', 'win', 'win', 'lose', 'draw', 'win', 'lose', 'lose', 'win', 'win', 'win', 'win', 'lose', 'win', 'win', 'lose', 'win']",18,36,-18,0,6,22,36,29,20,-7,43,6.382146835327148,6.219633102416992,44.664628982543945,51.16727828979492,12.041675567626953,8.07147216796875,0.28639999677492933,0.5120025857960704,0.3374877572199615,0.1541549698299668,0.9094474792480469,0.7202399039165281,16.210762523289304,16.091269180877134,0,0,0.2558139534883721,0.23275862068965517,0.5116279069767442,0.35344827586206895,0.23255813953488372,0.41379310344827586,6,14,-9,50,-0.16251373291015625,6.502649307250977,-3.970203399658203,0.22560258902114105,-0.1833327873899947,-0.18920757533151877,-0.11949334241217002,0,"[0.349995076120886, 0.2793251946592744, 0.3706797292198395]"
WOLVES,ARSENAL,english,"[0.25497465796478463, 0.2752051761605221, 0.4698201658746933]","['lose', 'win', 'draw', 'win', 'draw', 'lose', 'win', 'draw', 'lose', 'lose', 'win', 'draw', 'win', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'win', 'lose']","['win', 'win', 'lose', 'lose', 'lose', 'lose', 'draw', 'win', 'draw', 'win', 'draw', 'win', 'lose', 'win', 'lose', 'draw', 'lose', 'win', 'win', 'win', 'lose']",23,31,-8,3,5,21,26,30,20,-9,35,6.247727584838867,6.838779544830322,46.01491737365723,47.885305404663086,8.366267204284668,14.979717254638672,0.4068947575394206,0.3150945333692165,0.15258266922923686,0.21669049698356896,0.5984528768630255,0.9418844699859619,12.249036364344647,14.855078602879075,0,0,0.436241610738255,0.17204301075268819,0.3221476510067114,0.4731182795698925,0.24161073825503357,0.3548387096774194,2,5,-10,44,0.5910519599914545,1.8703880310058594,6.613450050354004,-0.09180022417020411,0.0641078277543321,0.34343159312293636,2.606042238534428,0,"[0.25497465796478463, 0.2752051761605221, 0.4698201658746933]"
SHEFFIELD UTD,WEST BROM,english,"[0.48294745706068565, 0.2680245308869483, 0.24902801205236608]","['lose', 'lose', 'draw', 'lose', 'lose', 'lose', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'win', 'lose', 'lose']","['lose', 'draw', 'draw', 'lose', 'win', 'lose', 'lose', 'lose', 'lose', 'lose', 'draw', 'draw', 'win', 'draw', 'lose', 'win', 'draw', 'lose', 'lose', 'lose', 'lose']",8,12,-4,1,1,12,17,34,50,-22,39,6.014194488525391,5.563468742370605,31.20750331878662,32.585405349731445,6.648865699768066,5.732414245605469,0.3521867145948112,0.462289105298695,0.28413716256394717,0.09778894895556192,0.7366940180460613,0.5865440277826218,16.329118853478576,18.566475413914304,0,0,0.42424242424242425,0.21808510638297873,0.3560606060606061,0.26595744680851063,0.2196969696969697,0.5159574468085106,0,5,16,61,-0.45072574615478533,1.3779020309448242,-0.9164514541625977,0.11010239070388378,-0.18634821360838524,-0.15014999026343945,2.237356560435728,0,"[0.48294745706068565, 0.2680245308869483, 0.24902801205236608]"
MAN UTD,SOUTHAMPTON,english,"[0.5959939159642216, 0.2506467057196436, 0.1533593783161348]","['lose', 'lose', 'draw', 'lose', 'win', 'draw', 'win', 'win', 'win', 'lose', 'win', 'draw', 'win', 'win', 'win', 'win', 'lose', 'lose', 'draw', 'win', 'win']","['lose', 'win', 'win', 'win', 'lose', 'win', 'lose', 'draw', 'win', 'lose', 'lose', 'lose', 'draw', 'lose', 'win', 'win', 'draw', 'win', 'lose', 'lose', 'win']",41,29,12,4,3,37,27,27,28,10,17,6.356636238098145,5.858170032501221,58.797362327575684,57.15891170501709,13.92767333984375,15.515591621398926,0.27929499457225776,0.3190110288114629,0.29511516509530633,0.30076844211899756,0.8032532374064127,0.645695642441038,13.677539301439538,13.46015720575815,0,0,0.22,0.2972972972972973,0.5,0.22972972972972974,0.28,0.47297297297297297,-1,-10,1,7,-0.498466205596924,-1.6384506225585938,1.5879182815551758,0.03971603423920517,0.005653277023691228,-0.1575575949653747,-0.217382095681387,0,"[0.5959939159642216, 0.2506467057196436, 0.1533593783161348]"
NEWCASTLE,CRYSTAL PALACE,english,"[0.424984750448935, 0.2919468848878675, 0.2830683646631974]","['lose', 'win', 'lose', 'win', 'lose', 'win', 'draw', 'draw', 'lose', 'lose', 'lose', 'win', 'draw', 'draw', 'draw', 'win', 'lose', 'lose', 'win', 'win', 'draw']","['win', 'lose', 'draw', 'win', 'lose', 'draw', 'lose', 'draw', 'win', 'lose', 'win', 'lose', 'draw', 'win', 'draw', 'lose', 'lose', 'win', 'lose', 'win', 'lose']",22,26,-4,3,3,21,25,34,36,-13,38,6.255494785308838,6.109872531890869,38.66544818878174,45.62714958190918,13.422654151916504,8.510859489440918,0.24854550541062534,0.2511902078987822,0.3285293558776835,0.23263476794985238,0.645850099836077,0.7971483662014915,20.403047086234437,14.998072728689294,0,0,0.3880597014925373,0.24161073825503357,0.23880597014925373,0.3221476510067114,0.373134328358209,0.436241610738255,0,4,2,51,-0.14562225341796875,6.961701393127441,-4.911794662475586,0.002644702488156875,-0.09589458792783112,0.15129826636541455,-5.404974357545143,0,"[0.424984750448935, 0.2919468848878675, 0.2830683646631974]"
FULHAM,LEICESTER CITY,english,"[0.28723297812300536, 0.2513057605661157, 0.46146126131087906]","['lose', 'lose', 'lose', 'win', 'lose', 'draw', 'draw', 'draw', 'lose', 'lose', 'lose', 'draw', 'win', 'lose', 'lose', 'lose', 'lose', 'lose', 'lose', 'lose', 'lose']","['win', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'draw', 'win', 'win', 'lose', 'win', 'lose', 'win', 'lose', 'win', 'win', 'lose', 'lose', 'win', 'win']",15,39,-24,1,7,18,37,30,25,-12,49,6.383134841918945,6.059077548980714,53.27875995635986,53.65531826019287,11.141528129577637,16.746140480041504,0.4499435513275474,0.3942249147715138,0.18982836947428927,0.33478521485645096,0.6065560613359724,0.6242802979745271,22.283237706957152,15.903047086234437,0,0,0.58679706601467,0.2765957446808511,0.20048899755501223,0.3723404255319149,0.21271393643031786,0.35106382978723405,6,19,-5,61,-0.3240572929382317,0.3765583038330078,5.604612350463867,-0.055718636556033596,0.1449568453821617,0.017724236638554713,-6.380190620722715,0,"[0.28723297812300536, 0.2513057605661157, 0.46146126131087906]"
BURNLEY,MAN CITY,english,"[0.1397697575422941, 0.17778373320343607, 0.6824465092542699]","['lose', 'lose', 'lose', 'lose', 'win', 'draw', 'win', 'win', 'draw', 'win', 'lose', 'draw', 'draw', 'draw', 'draw', 'lose', 'lose', 'lose', 'lose', 'lose', 'lose']","['win', 'lose', 'win', 'draw', 'win', 'win', 'draw', 'win', 'win', 'win', 'win', 'win', 'win', 'lose', 'win', 'lose', 'win', 'lose', 'win', 'win', 'draw']",23,47,-24,4,6,14,40,27,14,-13,53,5.418084621429443,7.898447513580322,35.308587074279785,73.8002758026123,5.131105422973633,13.142499923706055,0.2194532885074033,0.45271747545143576,0.11570387668225356,0.3846223883937865,0.779773067292713,0.8494564692179362,18.257439863024047,14.658237706957152,0,0,0.58679706601467,0.25,0.20048899755501223,0.40476190476190477,0.21271393643031786,0.34523809523809523,2,26,-13,66,2.480362892150879,38.49168872833252,8.011394500732422,0.23326418694403245,0.2689185117115329,0.06968340192522315,-3.5992021560668945,0,"[0.1397697575422941, 0.17778373320343607, 0.6824465092542699]"
LEEDS UTD,EVERTON,english,"[0.5512126562770767, 0.2788513863858694, 0.16993595733705386]","['win', 'draw', 'lose', 'lose', 'draw', 'lose', 'win', 'win', 'win', 'lose', 'lose', 'win', 'lose', 'draw', 'win', 'draw', 'draw', 'win', 'win', 'lose', 'win']","['win', 'win', 'draw', 'lose', 'lose', 'win', 'win', 'lose', 'lose', 'draw', 'lose', 'lose', 'win', 'lose', 'draw', 'draw', 'lose', 'lose', 'win', 'win', 'win']",32,34,-2,4,6,38,30,36,27,2,28,7.344126510620117,5.928586387634278,54.247854232788086,50.52231025695801,8.821680068969727,10.179283142089844,0.5890759135204402,0.30089286063367887,0.1978878382731325,0.1923945029245035,0.8085043362208775,0.5806330817086356,14.951523543117219,19.806094172468875,0,0,0.3023255813953488,0.2553191489361702,0.4883720930232558,0.425531914893617,0.20930232558139536,0.3191489361702128,2,-8,-9,26,-1.4155401229858393,-3.725543975830078,1.3576030731201172,-0.2881830528867613,-0.005493335348629003,-0.22787125451224188,4.854570629351656,0,"[0.5512126562770767, 0.2788513863858694, 0.16993595733705386]"
