,Home Team,Away Team,year,league,Home_win,Draw_win,Away_win,HT_results,AT_results
6719,W. BREMEN,LEVERKUSEN,2020,german,0.41151253737231375,0.2614104133780056,0.3270770492496808,"['lose', 'win', 'draw', 'draw', 'lose', 'lose', 'lose', 'win', 'draw', 'draw', 'win', 'lose', 'lose', 'lose', 'lose', 'draw', 'lose', 'win', 'draw', 'draw', 'draw', 'lose', 'lose', 'win', 'draw', 'lose', 'win', 'win']","['draw', 'win', 'win', 'draw', 'win', 'lose', 'draw', 'win', 'lose', 'win', 'draw', 'lose', 'lose', 'win', 'win', 'win', 'draw', 'draw', 'draw', 'win', 'win', 'win', 'win', 'win', 'lose', 'lose', 'lose', 'draw']"
6720,WOLFSBURG,UNION BERLIN,2020,german,0.5888892584247233,0.24844860123388707,0.16266214034138965,"['draw', 'draw', 'win', 'win', 'win', 'win', 'win', 'draw', 'win', 'draw', 'win', 'win', 'win', 'lose', 'lose', 'win', 'lose', 'draw', 'draw', 'draw', 'win', 'draw', 'lose', 'lose', 'draw', 'win', 'win', 'win']","['lose', 'win', 'draw', 'win', 'draw', 'draw', 'win', 'draw', 'win', 'draw', 'draw', 'draw', 'win', 'draw', 'win', 'win', 'win', 'draw', 'draw', 'win', 'win', 'lose', 'draw', 'win', 'lose', 'lose', 'lose', 'win']"
6721,BAYERN,M'GLADBACH,2020,german,0.682092263633129,0.1788458490344442,0.13906188733242675,"['win', 'win', 'win', 'draw', 'draw', 'win', 'win', 'win', 'win', 'draw', 'win', 'win', 'win', 'draw', 'win', 'win', 'win', 'lose', 'win', 'win', 'win', 'win', 'draw', 'win', 'lose', 'win', 'win', 'win']","['draw', 'draw', 'win', 'draw', 'win', 'draw', 'lose', 'win', 'win', 'win', 'lose', 'lose', 'lose', 'win', 'win', 'win', 'lose', 'lose', 'win', 'win', 'lose', 'draw', 'draw', 'win', 'draw', 'draw', 'draw', 'lose']"
6722,1. FC KÖLN,FREIBURG,2020,german,0.3500791359601479,0.26252982592837387,0.3873910381114781,"['lose', 'lose', 'draw', 'lose', 'lose', 'draw', 'lose', 'lose', 'draw', 'win', 'lose', 'draw', 'draw', 'lose', 'win', 'lose', 'win', 'lose', 'draw', 'draw', 'win', 'win', 'draw', 'lose', 'win', 'lose', 'win', 'lose']","['draw', 'draw', 'lose', 'lose', 'draw', 'win', 'win', 'win', 'draw', 'win', 'win', 'lose', 'lose', 'win', 'win', 'draw', 'draw', 'win', 'lose', 'draw', 'lose', 'draw', 'win', 'win', 'lose', 'lose', 'draw', 'win']"
6723,FRANKFURT,MAINZ,2020,german,0.6508077382276132,0.20707708072914915,0.14211518104323778,"['draw', 'win', 'draw', 'draw', 'draw', 'draw', 'win', 'win', 'win', 'win', 'win', 'draw', 'win', 'win', 'win', 'draw', 'win', 'win', 'draw', 'lose', 'draw', 'draw', 'lose', 'win', 'win', 'draw', 'win', 'win']","['lose', 'lose', 'lose', 'draw', 'draw', 'lose', 'lose', 'lose', 'lose', 'win', 'win', 'lose', 'win', 'draw', 'draw', 'win', 'lose', 'lose', 'lose', 'lose', 'win', 'lose', 'lose', 'draw', 'lose', 'draw', 'win', 'draw']"
6724,HERTHA,BIELEFELD,2020,german,0.5541319947615687,0.23312835756265443,0.21273964767577694,"['lose', 'lose', 'draw', 'lose', 'win', 'win', 'lose', 'lose', 'lose', 'lose', 'win', 'win', 'draw', 'win', 'draw', 'draw', 'draw', 'win', 'lose', 'lose', 'win', 'draw', 'draw', 'lose', 'lose', 'draw', 'lose', 'draw']","['win', 'lose', 'lose', 'lose', 'win', 'lose', 'lose', 'win', 'win', 'lose', 'lose', 'lose', 'draw', 'lose', 'win', 'win', 'draw', 'draw', 'lose', 'lose', 'lose', 'lose', 'lose', 'win', 'draw', 'lose', 'draw', 'lose']"
6725,M'GLADBACH,STUTTGART,2020,german,0.5417140563648891,0.248951429203725,0.20933451443138584,"['draw', 'draw', 'win', 'draw', 'win', 'draw', 'lose', 'win', 'win', 'win', 'lose', 'lose', 'lose', 'win', 'win', 'win', 'lose', 'lose', 'win', 'win', 'lose', 'draw', 'draw', 'win', 'draw', 'draw', 'draw', 'lose']","['lose', 'draw', 'draw', 'draw', 'lose', 'draw', 'lose', 'draw', 'win', 'draw', 'win', 'win', 'win', 'lose', 'lose', 'win', 'lose', 'win', 'win', 'draw', 'draw', 'win', 'win', 'lose', 'win', 'lose', 'lose', 'lose']"
6726,BIELEFELD,HOFFENHEIM,2020,german,0.2630989802229401,0.23454431559995917,0.5023567041771008,"['win', 'lose', 'lose', 'lose', 'win', 'lose', 'lose', 'win', 'win', 'lose', 'lose', 'lose', 'draw', 'lose', 'win', 'win', 'draw', 'draw', 'lose', 'lose', 'lose', 'lose', 'lose', 'win', 'draw', 'lose', 'draw', 'lose']","['win', 'lose', 'lose', 'draw', 'win', 'lose', 'lose', 'draw', 'win', 'lose', 'win', 'win', 'lose', 'draw', 'win', 'win', 'win', 'win', 'lose', 'draw', 'lose', 'draw', 'lose', 'win', 'lose', 'win', 'lose', 'draw']"
6727,LEVERKUSEN,UNION BERLIN,2020,german,0.5406296301298965,0.2549481486288892,0.20442222124121426,"['draw', 'win', 'win', 'draw', 'win', 'lose', 'draw', 'win', 'lose', 'win', 'draw', 'lose', 'lose', 'win', 'win', 'win', 'draw', 'draw', 'draw', 'win', 'win', 'win', 'win', 'win', 'lose', 'lose', 'lose', 'draw']","['lose', 'win', 'draw', 'win', 'draw', 'draw', 'win', 'draw', 'win', 'draw', 'draw', 'draw', 'win', 'draw', 'win', 'win', 'win', 'draw', 'draw', 'win', 'win', 'lose', 'draw', 'win', 'lose', 'lose', 'lose', 'win']"
6728,FREIBURG,BAYERN,2020,german,0.18686730823761005,0.24183288099459577,0.5712998107677942,"['draw', 'draw', 'lose', 'lose', 'draw', 'win', 'win', 'win', 'draw', 'win', 'win', 'lose', 'lose', 'win', 'win', 'draw', 'draw', 'win', 'lose', 'draw', 'lose', 'draw', 'win', 'win', 'lose', 'lose', 'draw', 'win', 'lose']","['win', 'win', 'win', 'draw', 'draw', 'win', 'win', 'win', 'win', 'draw', 'win', 'win', 'win', 'draw', 'win', 'win', 'win', 'lose', 'win', 'win', 'win', 'win', 'draw', 'win', 'lose', 'win', 'win', 'win', 'lose']"
6729,AUGSBURG,W. BREMEN,2020,german,0.4307687263281354,0.2798336377961244,0.28939763587574013,"['win', 'lose', 'win', 'lose', 'draw', 'draw', 'lose', 'lose', 'lose', 'win', 'lose', 'draw', 'win', 'win', 'draw', 'lose', 'win', 'win', 'draw', 'lose', 'draw', 'lose', 'win', 'win', 'lose', 'lose', 'lose', 'win', 'lose']","['lose', 'win', 'draw', 'draw', 'lose', 'lose', 'lose', 'win', 'draw', 'draw', 'win', 'lose', 'lose', 'lose', 'lose', 'draw', 'lose', 'win', 'draw', 'draw', 'draw', 'lose', 'lose', 'win', 'draw', 'lose', 'win', 'win', 'lose']"
6730,SCHALKE,FRANKFURT,2020,german,0.13691335030096732,0.17318373131887196,0.6899029183801607,"['lose', 'draw', 'draw', 'lose', 'lose', 'lose', 'lose', 'win', 'lose', 'lose', 'lose', 'lose', 'draw', 'lose', 'win', 'lose', 'win', 'lose', 'lose', 'lose', 'draw', 'lose', 'draw', 'lose', 'lose', 'draw', 'draw', 'lose', 'lose']","['draw', 'win', 'draw', 'draw', 'draw', 'draw', 'win', 'win', 'win', 'win', 'win', 'draw', 'win', 'win', 'win', 'draw', 'win', 'win', 'draw', 'lose', 'draw', 'draw', 'lose', 'win', 'win', 'draw', 'win', 'win', 'lose']"
6731,HERTHA,1. FC KÖLN,2020,german,0.5295363074976719,0.2591246906887158,0.2113390018136123,"['lose', 'lose', 'draw', 'lose', 'win', 'win', 'lose', 'lose', 'lose', 'lose', 'win', 'win', 'draw', 'win', 'draw', 'draw', 'draw', 'win', 'lose', 'lose', 'win', 'draw', 'draw', 'lose', 'lose', 'draw', 'lose', 'draw', 'lose']","['lose', 'lose', 'draw', 'lose', 'lose', 'draw', 'lose', 'lose', 'draw', 'win', 'lose', 'draw', 'draw', 'lose', 'win', 'lose', 'win', 'lose', 'draw', 'draw', 'win', 'win', 'draw', 'lose', 'win', 'lose', 'win', 'lose', 'lose']"
6732,MAINZ,DORTMUND,2020,german,0.32670356326178585,0.25426472568721814,0.4190317110509961,"['lose', 'lose', 'lose', 'draw', 'draw', 'lose', 'lose', 'lose', 'lose', 'win', 'win', 'lose', 'win', 'draw', 'draw', 'win', 'lose', 'lose', 'lose', 'lose', 'win', 'lose', 'lose', 'draw', 'lose', 'draw', 'win', 'draw', 'win']","['win', 'win', 'win', 'lose', 'lose', 'lose', 'win', 'draw', 'win', 'draw', 'win', 'win', 'lose', 'win', 'win', 'win', 'win', 'lose', 'win', 'win', 'win', 'draw', 'win', 'lose', 'win', 'lose', 'lose', 'lose', 'win']"
6733,RB LEIPZIG,WOLFSBURG,2020,german,0.4931031269866524,0.317626679554173,0.1892701934591745,"['win', 'win', 'win', 'win', 'win', 'win', 'draw', 'lose', 'win', 'win', 'win', 'win', 'draw', 'lose', 'draw', 'win', 'draw', 'draw', 'win', 'lose', 'draw', 'draw', 'win', 'win', 'draw', 'lose', 'win', 'win', 'win']","['draw', 'draw', 'win', 'win', 'win', 'win', 'win', 'draw', 'win', 'draw', 'win', 'win', 'win', 'lose', 'lose', 'win', 'lose', 'draw', 'draw', 'draw', 'win', 'draw', 'lose', 'lose', 'draw', 'win', 'win', 'win', 'win']"
6734,1. FC KÖLN,SCHALKE,2020,german,0.6177136193404705,0.2306905721194645,0.15159580854006488,"['lose', 'lose', 'draw', 'lose', 'lose', 'draw', 'lose', 'lose', 'draw', 'win', 'lose', 'draw', 'draw', 'lose', 'win', 'lose', 'win', 'lose', 'draw', 'draw', 'win', 'win', 'draw', 'lose', 'win', 'lose', 'win', 'lose', 'lose']","['lose', 'draw', 'draw', 'lose', 'lose', 'lose', 'lose', 'win', 'lose', 'lose', 'lose', 'lose', 'draw', 'lose', 'win', 'lose', 'win', 'lose', 'lose', 'lose', 'draw', 'lose', 'draw', 'lose', 'lose', 'draw', 'draw', 'lose', 'lose']"
6735,FRANKFURT,FREIBURG,2020,german,0.5695965636259683,0.25013468644968906,0.18026874992434264,"['draw', 'win', 'draw', 'draw', 'draw', 'draw', 'win', 'win', 'win', 'win', 'win', 'draw', 'win', 'win', 'win', 'draw', 'win', 'win', 'draw', 'lose', 'draw', 'draw', 'lose', 'win', 'win', 'draw', 'win', 'win', 'lose']","['draw', 'draw', 'lose', 'lose', 'draw', 'win', 'win', 'win', 'draw', 'win', 'win', 'lose', 'lose', 'win', 'win', 'draw', 'draw', 'win', 'lose', 'draw', 'lose', 'draw', 'win', 'win', 'lose', 'lose', 'draw', 'win', 'lose']"
6736,DORTMUND,LEVERKUSEN,2020,german,0.5747215157630242,0.20246672998198031,0.22281175425499541,"['win', 'win', 'win', 'lose', 'lose', 'lose', 'win', 'draw', 'win', 'draw', 'win', 'win', 'lose', 'win', 'win', 'win', 'win', 'lose', 'win', 'win', 'win', 'draw', 'win', 'lose', 'win', 'lose', 'lose', 'lose', 'win']","['draw', 'win', 'win', 'draw', 'win', 'lose', 'draw', 'win', 'lose', 'win', 'draw', 'lose', 'lose', 'win', 'win', 'win', 'draw', 'draw', 'draw', 'win', 'win', 'win', 'win', 'win', 'lose', 'lose', 'lose', 'draw', 'win']"
6737,HOFFENHEIM,HERTHA,2020,german,0.5475518669333266,0.24093899660913998,0.21150913645753347,"['win', 'lose', 'lose', 'draw', 'win', 'lose', 'lose', 'draw', 'win', 'lose', 'win', 'win', 'lose', 'draw', 'win', 'win', 'win', 'win', 'lose', 'draw', 'lose', 'draw', 'lose', 'win', 'lose', 'win', 'lose', 'draw', 'draw']","['lose', 'lose', 'draw', 'lose', 'win', 'win', 'lose', 'lose', 'lose', 'lose', 'win', 'win', 'draw', 'win', 'draw', 'draw', 'draw', 'win', 'lose', 'lose', 'win', 'draw', 'draw', 'lose', 'lose', 'draw', 'lose', 'draw', 'lose']"
6738,STUTTGART,BIELEFELD,2020,german,0.527957632405581,0.25324843850463385,0.21879392908978512,"['lose', 'draw', 'draw', 'draw', 'lose', 'draw', 'lose', 'draw', 'win', 'draw', 'win', 'win', 'win', 'lose', 'lose', 'win', 'lose', 'win', 'win', 'draw', 'draw', 'win', 'win', 'lose', 'win', 'lose', 'lose', 'lose', 'win', 'draw']","['win', 'lose', 'lose', 'lose', 'win', 'lose', 'lose', 'win', 'win', 'lose', 'lose', 'lose', 'draw', 'lose', 'win', 'win', 'draw', 'draw', 'lose', 'lose', 'lose', 'lose', 'lose', 'win', 'draw', 'lose', 'draw', 'lose', 'win', 'draw']"
6739,UNION BERLIN,RB LEIPZIG,2020,german,0.22797431124397888,0.257211097184712,0.5148145915713092,"['lose', 'win', 'draw', 'win', 'draw', 'draw', 'win', 'draw', 'win', 'draw', 'draw', 'draw', 'win', 'draw', 'win', 'win', 'win', 'draw', 'draw', 'win', 'win', 'lose', 'draw', 'win', 'lose', 'lose', 'lose', 'win', 'draw', 'lose']","['win', 'win', 'win', 'win', 'win', 'win', 'draw', 'lose', 'win', 'win', 'win', 'win', 'draw', 'lose', 'draw', 'win', 'draw', 'draw', 'win', 'lose', 'draw', 'draw', 'win', 'win', 'draw', 'lose', 'win', 'win', 'win', 'win']"
6740,W. BREMEN,M'GLADBACH,2020,german,0.41696981390537374,0.28238026719184234,0.3006499189027839,"['lose', 'win', 'draw', 'draw', 'lose', 'lose', 'lose', 'win', 'draw', 'draw', 'win', 'lose', 'lose', 'lose', 'lose', 'draw', 'lose', 'win', 'draw', 'draw', 'draw', 'lose', 'lose', 'win', 'draw', 'lose', 'win', 'win', 'lose', 'draw']","['draw', 'draw', 'win', 'draw', 'win', 'draw', 'lose', 'win', 'win', 'win', 'lose', 'lose', 'lose', 'win', 'win', 'win', 'lose', 'lose', 'win', 'win', 'lose', 'draw', 'draw', 'win', 'draw', 'draw', 'draw', 'lose', 'lose', 'win']"
6741,BAYERN,AUGSBURG,2020,german,0.8728225447053144,0.07020932767426093,0.05696812762042469,"['win', 'win', 'win', 'draw', 'draw', 'win', 'win', 'win', 'win', 'draw', 'win', 'win', 'win', 'draw', 'win', 'win', 'win', 'lose', 'win', 'win', 'win', 'win', 'draw', 'win', 'lose', 'win', 'win', 'win', 'lose', 'win']","['win', 'lose', 'win', 'lose', 'draw', 'draw', 'lose', 'lose', 'lose', 'win', 'lose', 'draw', 'win', 'win', 'draw', 'lose', 'win', 'win', 'draw', 'lose', 'draw', 'lose', 'win', 'win', 'lose', 'lose', 'lose', 'win', 'lose', 'lose']"
6742,WOLFSBURG,MAINZ,2020,german,0.7225918100324428,0.17381736715043797,0.10359082281711926,"['draw', 'draw', 'win', 'win', 'win', 'win', 'win', 'draw', 'win', 'draw', 'win', 'win', 'win', 'lose', 'lose', 'win', 'lose', 'draw', 'draw', 'draw', 'win', 'draw', 'lose', 'lose', 'draw', 'win', 'win', 'win', 'win', 'lose']","['lose', 'lose', 'lose', 'draw', 'draw', 'lose', 'lose', 'lose', 'lose', 'win', 'win', 'lose', 'win', 'draw', 'draw', 'win', 'lose', 'lose', 'lose', 'lose', 'win', 'lose', 'lose', 'draw', 'lose', 'draw', 'win', 'draw', 'win', 'win']"
6743,HERTHA,MAINZ,2020,german,0.2883765877378516,0.37991953407348156,0.3317038781886669,"['lose', 'lose', 'draw', 'lose', 'win', 'win', 'lose', 'lose', 'lose', 'lose', 'win', 'win', 'draw', 'win', 'draw', 'draw', 'draw', 'win', 'lose', 'lose', 'win', 'draw', 'draw', 'lose', 'lose', 'draw', 'lose', 'draw', 'lose', 'lose']","['lose', 'lose', 'lose', 'draw', 'draw', 'lose', 'lose', 'lose', 'lose', 'win', 'win', 'lose', 'win', 'draw', 'draw', 'win', 'lose', 'lose', 'lose', 'lose', 'win', 'lose', 'lose', 'draw', 'lose', 'draw', 'win', 'draw', 'win', 'win']"
9023,FIORENTINA,TORINO,2020,italian,0.2213317489568605,0.19924223293480967,0.5794260181083299,[],[]
9024,PARMA,NAPOLI,2020,italian,0.2869745618731326,0.2000245290867431,0.5130009090401244,[],[]
9025,GENOA,CROTONE,2020,italian,0.3120825173143168,0.29148381173749344,0.3964336709481897,[],[]
9026,SASSUOLO,CAGLIARI,2020,italian,0.49730741708658116,0.23784336864423453,0.2648492142691843,[],[]
9027,JUVENTUS,SAMPDORIA,2020,italian,0.4574392154573531,0.24698017365855002,0.2955806108840969,[],[]
9028,MILAN,BOLOGNA,2020,italian,0.5517469390859511,0.221232763917591,0.2270202969964579,[],[]
9029,BENEVENTO,INTER,2020,italian,0.5111600615115166,0.2417284962660112,0.24711144222247222,[],[]
9030,UDINESE,SPEZIA,2020,italian,0.4546300749792385,0.24825892808180017,0.2971109969389612,[],[]
9031,LAZIO,ATALANTA,2020,italian,0.2636494416205082,0.24931469334635598,0.48703586503313584,[],[]
9032,TORINO,ATALANTA,2020,italian,0.36516814843613843,0.3136604785944816,0.3211713729693799,[],[]
9033,SAMPDORIA,BENEVENTO,2020,italian,0.40359077995873355,0.31414074160962063,0.2822684784316459,['lose'],['lose']
9034,CAGLIARI,LAZIO,2020,italian,0.31668757788534746,0.2898412411223685,0.3934711809922841,['lose'],['lose']
9035,INTER,FIORENTINA,2020,italian,0.5511197900782465,0.23034321768163973,0.2185369922401137,['win'],['win']
9036,SPEZIA,SASSUOLO,2020,italian,0.30575063334567176,0.3037580159233542,0.39049135073097396,['lose'],['draw']
9037,HELLAS,UDINESE,2020,italian,0.33298801976862097,0.3330501759083601,0.33396180432301886,['win'],['lose']
9038,CROTONE,MILAN,2020,italian,0.3836496760291506,0.23662777265446974,0.37972255131637966,['lose'],['win']
9039,NAPOLI,GENOA,2020,italian,0.4443901358317713,0.2845603516583001,0.2710495125099286,['win'],['win']
9040,ROMA,JUVENTUS,2020,italian,0.3128389990014806,0.28471344399212734,0.402447557006392,['draw'],['win']
9041,BOLOGNA,PARMA,2020,italian,0.47606282907635655,0.2581444983144921,0.2657926726091513,['win'],['lose']
9042,FIORENTINA,SAMPDORIA,2020,italian,0.38810433891283497,0.2723795910231827,0.33951607006398227,['win'],['lose']
9043,SASSUOLO,CROTONE,2020,italian,0.646086019948906,0.19546945819086994,0.1584445218602241,"['draw', 'win']","['lose', 'draw']"
9044,UDINESE,ROMA,2020,italian,0.5452881393989235,0.19030554144955095,0.2644063191515256,"['lose', 'lose']","['draw', 'win']"
9045,ATALANTA,CAGLIARI,2020,italian,0.6425344872629856,0.19856765958085695,0.15889785315615745,"['win', 'lose']","['lose', 'win']"
9046,LAZIO,INTER,2020,italian,0.29732568838198253,0.2839453430440761,0.4187289685739412,"['lose', 'draw']","['win', 'lose']"
9047,PARMA,HELLAS,2020,italian,0.4537800433593169,0.26196066569114174,0.2842592909495414,"['lose', 'win']","['win', 'draw']"
9048,BENEVENTO,BOLOGNA,2020,italian,0.6247398727864026,0.20081585077264366,0.1744442764409537,"['lose', 'win']","['win', 'lose']"
9049,MILAN,SPEZIA,2020,italian,0.5772841073649467,0.21807162757284074,0.20464426506221256,"['win', 'win']","['lose', 'draw']"
9050,GENOA,TORINO,2020,italian,0.38945365577259095,0.3047748070231258,0.3057715372042833,"['win', 'lose']","['lose', 'lose']"
9051,JUVENTUS,NAPOLI,2020,italian,0.38134692133795534,0.27654949742041834,0.34210358124162643,"['win', 'win']","['win', 'win']"
9052,NAPOLI,ATALANTA,2020,italian,0.3591465671743297,0.16425840493047206,0.4765950278951982,"['win', 'win']","['win', 'lose']"
9053,SAMPDORIA,LAZIO,2020,italian,0.5106456484818688,0.24927171767801695,0.24008263384011433,"['lose', 'win', 'draw']","['lose', 'draw', 'win']"
9054,INTER,MILAN,2020,italian,0.41892194962636636,0.27156381215650616,0.3095142382171275,"['win', 'lose', 'draw']","['win', 'win', 'draw']"
9055,CROTONE,JUVENTUS,2020,italian,0.34056260431449714,0.2500923603594658,0.4093450353260371,"['lose', 'draw', 'lose']","['win', 'win', 'draw']"
9056,BOLOGNA,SASSUOLO,2020,italian,0.2944874646153267,0.2668080524362312,0.43870448294844216,"['win', 'lose', 'win']","['draw', 'win', 'draw']"
9057,TORINO,CAGLIARI,2020,italian,0.5937032674256607,0.2220032701373581,0.18429346243698122,"['lose', 'lose', 'lose']","['lose', 'win', 'win']"
9058,SPEZIA,FIORENTINA,2020,italian,0.2933829099454872,0.21753031901598605,0.48908677103852666,"['lose', 'draw', 'lose']","['win', 'lose', 'win']"
9059,UDINESE,PARMA,2020,italian,0.4764898712847982,0.25713977256554477,0.266370356149657,"['lose', 'lose', 'win']","['lose', 'win', 'draw']"
9060,ROMA,BENEVENTO,2020,italian,0.2826481348427445,0.2416749578760638,0.47567690728119166,"['draw', 'win', 'win']","['lose', 'win', 'lose']"
9061,HELLAS,GENOA,2020,italian,0.4021880339137558,0.28463588633907755,0.3131760797471667,"['win', 'draw', 'win']","['win', 'lose', 'lose']"
9062,SASSUOLO,TORINO,2020,italian,0.5836872961403241,0.20300555092808764,0.21330715293158828,"['draw', 'win', 'draw']","['lose', 'lose', 'lose']"
9063,ATALANTA,SAMPDORIA,2020,italian,0.482222531952981,0.24021113912219974,0.2775663289248192,"['win', 'lose', 'draw', 'lose']","['lose', 'win', 'draw', 'lose']"
9064,GENOA,INTER,2020,italian,0.2778502073258543,0.22814773580674566,0.4940020568673999,"['win', 'lose', 'lose', 'lose']","['win', 'lose', 'draw', 'win']"
9065,LAZIO,BOLOGNA,2020,italian,0.491615611606284,0.2333354897496885,0.2750488986440275,"['lose', 'draw', 'win', 'draw']","['win', 'lose', 'win', 'lose']"
9066,CAGLIARI,CROTONE,2020,italian,0.43986264986986656,0.2792693690573731,0.2808679810727604,"['lose', 'win', 'win', 'draw']","['lose', 'draw', 'lose', 'lose']"
9067,PARMA,SPEZIA,2020,italian,0.4410821785618473,0.26033396301496553,0.2985838584231872,"['lose', 'win', 'draw', 'draw']","['lose', 'draw', 'lose', 'draw']"
9068,BENEVENTO,NAPOLI,2020,italian,0.3394737475599158,0.2767497707228935,0.3837764817171907,"['lose', 'win', 'lose', 'lose']","['win', 'win', 'lose', 'lose']"
9069,FIORENTINA,UDINESE,2020,italian,0.4415455230617375,0.2547239550366126,0.30373052190164984,"['win', 'lose', 'win', 'lose']","['lose', 'lose', 'win', 'lose']"
9070,JUVENTUS,HELLAS,2020,italian,0.5152540259292122,0.26799225200387994,0.21675372206690782,"['win', 'win', 'draw', 'win']","['win', 'draw', 'win', 'lose']"
9071,MILAN,ROMA,2020,italian,0.4863632642775179,0.2696436102998335,0.24399312542264862,"['win', 'win', 'draw', 'draw']","['draw', 'win', 'win', 'win']"
9072,CROTONE,ATALANTA,2020,italian,0.263537304787133,0.22112925122823915,0.5153334439846279,"['lose', 'draw', 'lose', 'lose']","['win', 'lose', 'draw', 'lose']"
9073,INTER,PARMA,2020,italian,0.7314428183871494,0.17697815036510656,0.09157903124774401,"['win', 'lose', 'draw', 'win', 'win']","['lose', 'win', 'draw', 'draw', 'draw']"
9074,BOLOGNA,CAGLIARI,2020,italian,0.4518517219794506,0.27968360066547543,0.2684646773550739,"['win', 'lose', 'win', 'lose', 'win']","['lose', 'win', 'win', 'draw', 'lose']"
9075,UDINESE,MILAN,2020,italian,0.24321341214693923,0.2604123928792016,0.4963741949738591,"['lose', 'lose', 'win', 'lose', 'win']","['win', 'win', 'draw', 'draw', 'win']"
9076,SPEZIA,JUVENTUS,2020,italian,0.1718737581807176,0.25080653100520806,0.5773197108140743,"['lose', 'draw', 'lose', 'draw', 'lose']","['win', 'win', 'draw', 'win', 'win']"
9077,TORINO,LAZIO,2020,italian,0.39006234482340785,0.283351193840195,0.3265864613363971,"['lose', 'lose', 'lose', 'draw', 'draw']","['lose', 'draw', 'win', 'draw', 'lose']"
9078,NAPOLI,SASSUOLO,2020,italian,0.5226311108452873,0.25547672990034254,0.22189215925437014,"['win', 'win', 'lose', 'lose', 'win']","['draw', 'win', 'draw', 'draw', 'lose']"
9079,ROMA,FIORENTINA,2020,italian,0.6523835858657171,0.24342438624878227,0.10419202788550064,"['draw', 'win', 'win', 'win', 'draw']","['win', 'lose', 'win', 'lose', 'draw']"
9080,SAMPDORIA,GENOA,2020,italian,0.42488382899003324,0.31134987948607207,0.2637662915238947,"['lose', 'win', 'draw', 'lose', 'lose']","['win', 'lose', 'lose', 'lose', 'lose']"
9081,HELLAS,BENEVENTO,2020,italian,0.5305307447486589,0.286524270296493,0.182944984954848,"['win', 'draw', 'win', 'lose', 'draw']","['lose', 'win', 'lose', 'lose', 'draw']"
9082,SASSUOLO,UDINESE,2020,italian,0.5391262266283696,0.25719555660838844,0.20367821676324196,"['draw', 'win', 'draw', 'draw', 'lose']","['lose', 'lose', 'win', 'lose', 'win']"
9083,CAGLIARI,SAMPDORIA,2020,italian,0.615885966463931,0.21895475570622291,0.16515927782984605,"['lose', 'win', 'win', 'draw', 'lose', 'draw']","['lose', 'win', 'draw', 'lose', 'lose', 'win']"
